Timestamp,Sleep Stage
2025-03-01 01:16:00,Light
2025-03-01 01:17:00,Light
2025-03-01 01:18:00,Light
2025-03-01 01:19:00,Light
2025-03-01 01:20:00,Light
2025-03-01 01:21:00,Deep
2025-03-01 01:22:00,Deep
2025-03-01 01:23:00,Deep
2025-03-01 01:24:00,Deep
2025-03-01 01:25:00,Deep
2025-03-01 01:26:00,Deep
2025-03-01 01:27:00,Deep
2025-03-01 01:28:00,Deep
2025-03-01 01:29:00,Deep
2025-03-01 01:30:00,Deep
2025-03-01 01:31:00,Deep
2025-03-01 01:32:00,Deep
2025-03-01 01:33:00,Deep
2025-03-01 01:34:00,Deep
2025-03-01 01:35:00,Deep
2025-03-01 01:36:00,Deep
2025-03-01 01:37:00,Deep
2025-03-01 01:38:00,Deep
2025-03-01 01:39:00,Deep
2025-03-01 01:40:00,Deep
2025-03-01 01:41:00,REM
2025-03-01 01:42:00,REM
2025-03-01 01:43:00,REM
2025-03-01 01:44:00,REM
2025-03-01 01:45:00,REM
2025-03-01 01:46:00,REM
2025-03-01 01:47:00,REM
2025-03-01 01:48:00,REM
2025-03-01 01:49:00,REM
2025-03-01 01:50:00,REM
2025-03-01 01:51:00,REM
2025-03-01 01:52:00,Awake
