Timestamp,Sleep Stage
2025-05-04 06:30:00,Light
2025-05-04 06:31:00,Light
2025-05-04 06:32:00,Light
2025-05-04 06:33:00,Light
2025-05-04 06:34:00,Light
2025-05-04 06:35:00,Light
2025-05-04 06:36:00,Light
2025-05-04 06:37:00,Light
2025-05-04 06:38:00,Light
2025-05-04 06:39:00,Light
2025-05-04 06:40:00,Light
2025-05-04 06:41:00,Light
2025-05-04 06:42:00,Light
2025-05-04 06:43:00,Light
2025-05-04 06:44:00,Light
2025-05-04 06:45:00,Light
2025-05-04 06:46:00,Light
2025-05-04 06:47:00,Light
2025-05-04 06:48:00,Light
2025-05-04 06:49:00,Light
2025-05-04 06:50:00,Light
2025-05-04 06:51:00,Light
2025-05-04 06:52:00,Light
2025-05-04 06:53:00,Light
2025-05-04 06:54:00,Light
2025-05-04 06:55:00,Deep
2025-05-04 06:56:00,Deep
2025-05-04 06:57:00,Deep
2025-05-04 06:58:00,Deep
2025-05-04 06:59:00,Deep
2025-05-04 07:00:00,Deep
