Timestamp,Sleep Stage
2025-05-05 04:44:00,REM
2025-05-05 04:45:00,REM
2025-05-05 04:46:00,REM
2025-05-05 04:47:00,REM
2025-05-05 04:48:00,REM
2025-05-05 04:49:00,REM
2025-05-05 04:50:00,REM
2025-05-05 04:51:00,REM
2025-05-05 04:52:00,REM
2025-05-05 04:53:00,REM
2025-05-05 04:54:00,REM
2025-05-05 04:55:00,REM
2025-05-05 04:56:00,REM
2025-05-05 04:57:00,REM
2025-05-05 04:58:00,Deep
2025-05-05 04:59:00,Deep
2025-05-05 05:00:00,Deep
2025-05-05 05:01:00,Deep
2025-05-05 05:02:00,Deep
2025-05-05 05:03:00,Deep
2025-05-05 05:04:00,Deep
2025-05-05 05:05:00,Deep
2025-05-05 05:06:00,Deep
2025-05-05 05:07:00,Deep
2025-05-05 05:08:00,Deep
2025-05-05 05:09:00,Deep
2025-05-05 05:10:00,Deep
2025-05-05 05:11:00,Deep
2025-05-05 05:12:00,Deep
2025-05-05 05:13:00,Deep
2025-05-05 05:14:00,Awake
2025-05-05 05:15:00,Awake
2025-05-05 05:16:00,Awake
2025-05-05 05:17:00,Awake
2025-05-05 05:18:00,Awake
2025-05-05 05:19:00,Awake
2025-05-05 05:20:00,Awake
2025-05-05 05:21:00,Awake
2025-05-05 05:22:00,Awake
2025-05-05 05:23:00,Awake
2025-05-05 05:24:00,Awake
2025-05-05 05:25:00,Awake
2025-05-05 05:26:00,Awake
2025-05-05 05:27:00,Awake
2025-05-05 05:28:00,Awake
2025-05-05 05:29:00,Awake
2025-05-05 05:30:00,Awake
2025-05-05 05:31:00,Awake
2025-05-05 05:32:00,Awake
2025-05-05 05:33:00,Awake
2025-05-05 05:34:00,Awake
2025-05-05 05:35:00,Awake
2025-05-05 05:36:00,Awake
2025-05-05 05:37:00,Awake
2025-05-05 05:38:00,Awake
2025-05-05 05:39:00,Deep
2025-05-05 05:40:00,Deep
2025-05-05 05:41:00,Deep
2025-05-05 05:42:00,Deep
2025-05-05 05:43:00,Deep
2025-05-05 05:44:00,Deep
2025-05-05 05:45:00,Deep
2025-05-05 05:46:00,Deep
2025-05-05 05:47:00,Deep
2025-05-05 05:48:00,Deep
2025-05-05 05:49:00,Deep
2025-05-05 05:50:00,Deep
2025-05-05 05:51:00,Deep
2025-05-05 05:52:00,Deep
2025-05-05 05:53:00,Deep
2025-05-05 05:54:00,Deep
2025-05-05 05:55:00,Deep
2025-05-05 05:56:00,Deep
2025-05-05 05:57:00,Deep
2025-05-05 05:58:00,REM
2025-05-05 05:59:00,REM
2025-05-05 06:00:00,REM
2025-05-05 06:01:00,REM
2025-05-05 06:02:00,REM
2025-05-05 06:03:00,REM
2025-05-05 06:04:00,REM
2025-05-05 06:05:00,REM
2025-05-05 06:06:00,REM
2025-05-05 06:07:00,REM
2025-05-05 06:08:00,REM
2025-05-05 06:09:00,REM
2025-05-05 06:10:00,REM
2025-05-05 06:11:00,REM
2025-05-05 06:12:00,REM
2025-05-05 06:13:00,REM
2025-05-05 06:14:00,REM
2025-05-05 06:15:00,REM
2025-05-05 06:16:00,REM
2025-05-05 06:17:00,REM
2025-05-05 06:18:00,REM
2025-05-05 06:19:00,Light
2025-05-05 06:20:00,Light
2025-05-05 06:21:00,Light
2025-05-05 06:22:00,Light
2025-05-05 06:23:00,Light
2025-05-05 06:24:00,Light
2025-05-05 06:25:00,Light
2025-05-05 06:26:00,Light
2025-05-05 06:27:00,Light
2025-05-05 06:28:00,Light
2025-05-05 06:29:00,Light
2025-05-05 06:30:00,Light
2025-05-05 06:31:00,Light
2025-05-05 06:32:00,Light
2025-05-05 06:33:00,Light
2025-05-05 06:34:00,Awake
2025-05-05 06:35:00,Awake
2025-05-05 06:36:00,Awake
2025-05-05 06:37:00,Awake
2025-05-05 06:38:00,Awake
2025-05-05 06:39:00,Awake
2025-05-05 06:40:00,Awake
2025-05-05 06:41:00,Awake
2025-05-05 06:42:00,Awake
2025-05-05 06:43:00,Awake
2025-05-05 06:44:00,Awake
2025-05-05 06:45:00,Awake
2025-05-05 06:46:00,Awake
2025-05-05 06:47:00,Awake
2025-05-05 06:48:00,Light
2025-05-05 06:49:00,Light
2025-05-05 06:50:00,Light
2025-05-05 06:51:00,Light
2025-05-05 06:52:00,Light
2025-05-05 06:53:00,Light
2025-05-05 06:54:00,Light
2025-05-05 06:55:00,Light
2025-05-05 06:56:00,Light
2025-05-05 06:57:00,Light
